Artist_id,Artist_album_id,Artist_album_name,Album_tracks,Album_release_date
7IrDIIq3j04exsiF3Z7CPg,4BlHtDLeAwV6v8oUDAASk4,MULTILLIONAIRE,13,2015-06-23
7IrDIIq3j04exsiF3Z7CPg,51O7sSjc94qZGYmRVdbmZs,Colour,9,2017-08-26
7IrDIIq3j04exsiF3Z7CPg,0MCxLqjxcjCpFDFWU7szeu,The Fearless Ones,1,2019-05-15
60d24wfXkVzDSfLS6hyCjZ,3hmkWvkDpa5Og7OFvtsy5x,Sentio,11,2022-04-29
60d24wfXkVzDSfLS6hyCjZ,5MwREpSNM3JMxAq8xqe3im,Smile (feat. Carolina Liar),1,2024-07-19
60d24wfXkVzDSfLS6hyCjZ,5piLPPDSLRnNF0iCn43S9u,Wherever You Are,1,2024-06-07
60d24wfXkVzDSfLS6hyCjZ,0iDX2GE4Ra4BPn1FY93isq,IDEM,4,2024-03-08
60d24wfXkVzDSfLS6hyCjZ,64UilrbkrRaexbIVqXk2Po,Empty,1,2024-03-08
60d24wfXkVzDSfLS6hyCjZ,61HIDCDq3usGfPDUsNqLPT,Biochemical,1,2024-03-01
60d24wfXkVzDSfLS6hyCjZ,7rolgtX0xAJc3MuAOabbWG,Breakaway,2,2024-02-23
60d24wfXkVzDSfLS6hyCjZ,47vgicSFGOFFK8sJ6HaGPh,Carry You,1,2024-02-16
60d24wfXkVzDSfLS6hyCjZ,77mVDnHiUlQkGrL612rzCY,Real Love (33 Below Remix),1,2023-11-10
60d24wfXkVzDSfLS6hyCjZ,3rmNlvswDE9CQIl3pElKXP,Real Love (Liva K Remix),2,2023-10-20
60d24wfXkVzDSfLS6hyCjZ,7jENFxE6ngcSKd9UqjEKxY,Real Love,1,2023-09-22
60d24wfXkVzDSfLS6hyCjZ,4cgBeHPgTibGZe8JW4c0lD,Hurricane,1,2023-06-02
60d24wfXkVzDSfLS6hyCjZ,7GFLvptwUjJfXt21DbQmQQ,Something,1,2022-07-29
60d24wfXkVzDSfLS6hyCjZ,5ttnlLZy92jkstVP2ELicD,Oxygen,1,2022-04-29
60d24wfXkVzDSfLS6hyCjZ,55QuMwVB4sR4hJUtWlBAG6,If We'll Ever Be Remembered,1,2022-04-29
60d24wfXkVzDSfLS6hyCjZ,0xiSmrVJI4JhxWMh2aNzuT,Aurora,1,2022-04-26
60d24wfXkVzDSfLS6hyCjZ,7CCCqUI904uCDFWhDuFItM,Find You,1,2022-04-22
60d24wfXkVzDSfLS6hyCjZ,1ivh6twrloIieGvKTi4aTo,Funk,1,2022-04-19
60d24wfXkVzDSfLS6hyCjZ,5NxWJTnNSn9eO8doRPdi6N,Starlight (Keep Me Afloat),1,2022-04-15
60d24wfXkVzDSfLS6hyCjZ,1c69Fcvo5rBk7NFtvo8oar,Good Morning,1,2022-04-12
60d24wfXkVzDSfLS6hyCjZ,1rawzsFMRcBIIx6gLxpJpA,Quantum,1,2022-04-08
60d24wfXkVzDSfLS6hyCjZ,2O5iofDeLIqUzIzX14aOll,Reboot,1,2022-04-05
60d24wfXkVzDSfLS6hyCjZ,1FdVLo05fHRsqvmUvrefGa,Limitless,1,2022-04-01
60d24wfXkVzDSfLS6hyCjZ,2x42tFpwgEL9jLhhtmo8ib,Won't Let You Go (Remix Contest Winners),5,2022-03-10
60d24wfXkVzDSfLS6hyCjZ,4QxfiUo90NEmUnyNHE1x8h,Won’t Let You Go,1,2021-12-10
60d24wfXkVzDSfLS6hyCjZ,3P5KroUlTCQ6ZGViQpCixc,Diamonds,1,2021-10-08
60d24wfXkVzDSfLS6hyCjZ,3YRKOtLYysmk04YlzvpnU3,Followers,1,2021-09-17
60d24wfXkVzDSfLS6hyCjZ,6LLQK6JR7zVzDq5Ju2aVhh,Lovin' Every Minute,1,2021-08-27
60d24wfXkVzDSfLS6hyCjZ,4Y3TDAf1jKhdithIywJKCb,We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song],2,2021-06-18
60d24wfXkVzDSfLS6hyCjZ,5hf2mjKAMnImszlKbjoPJM,Fire (feat. Elderbrook) [KAIOS Remix],1,2021-01-15
60d24wfXkVzDSfLS6hyCjZ,5PAmbnJ63zag2pdfYAj9mD,Alive,1,2020-12-17
60d24wfXkVzDSfLS6hyCjZ,1T7yxksU7XWdi3qpW9eWYC,Fire (with Elderbrook),1,2020-09-04
60d24wfXkVzDSfLS6hyCjZ,6EMRe0OaGtgwvLyyfg5yMf,Higher Ground (feat. John Martin) [Remixes],4,2020-08-31
60d24wfXkVzDSfLS6hyCjZ,2wfc0nU4LeUtwyhbkOE6iH,Higher Ground (feat. John Martin),1,2020-05-14
60d24wfXkVzDSfLS6hyCjZ,7JUg79xvtX4JIvoZ6bNf7P,Drown (feat. Clinton Kane) [Remixes],5,2020-05-01
60d24wfXkVzDSfLS6hyCjZ,7zzQIYXxfr0A8mg1hhd2SQ,Drown (feat. Clinton Kane) [The Subculture Remix],1,2020-04-17
60d24wfXkVzDSfLS6hyCjZ,7LXjYzzeEeesABVJV8Qfk2,Drown (feat. Clinton Kane) [Alle Farben Remix],1,2020-04-10
60d24wfXkVzDSfLS6hyCjZ,0yyVHA6DKNQSfYMVuvjuza,Drown (feat. Clinton Kane) [Nicky Romero Remix],1,2020-04-03
60d24wfXkVzDSfLS6hyCjZ,2tSAddvD0pYgsozLeFuHP6,Drown (feat. Clinton Kane) [Matroda Remix],1,2020-03-27
60d24wfXkVzDSfLS6hyCjZ,7rU4vsRIhRRfMt3qy6ADND,Drown (feat. Clinton Kane),1,2020-02-27
60d24wfXkVzDSfLS6hyCjZ,3z4efVJv1e3GmoR7PybqHR,2019 Remixed,7,2019-12-31
60d24wfXkVzDSfLS6hyCjZ,2BxWklE9D6hPhvPgcvLWtZ,Hold On (feat. Michel Zitron),1,2019-12-27
0f5x4P8SybbRdpVr4idUwd,4KcTfR0SYjI95tduVPEjB7,有事嗎?,11,2015-05-08
0f5x4P8SybbRdpVr4idUwd,4OJpmta8rM9Dmq2aKDc54Q,[ˋinfluəns],12,2012-01-01
0f5x4P8SybbRdpVr4idUwd,05M6m6NPD5c6xSs3B2mRdP,大嘴巴首部曲 - 精選 + 新歌,18,2010-01-01
0f5x4P8SybbRdpVr4idUwd,2tXAhfX4fIqnqeOEbAHPdg,万凸3,12,2010-01-01
0f5x4P8SybbRdpVr4idUwd,0RTdidzgQJsCYAVYryO5QS,王元 口力口,12,2008-01-01
0f5x4P8SybbRdpVr4idUwd,73gFDgNGodBqH27ibWOdoX,大嘴巴同名專輯,13,2007-01-01
0f5x4P8SybbRdpVr4idUwd,7xT0fxAHTxxRk89Pgmgzbt,Funky那個女孩,1,2015-04-17
0f5x4P8SybbRdpVr4idUwd,1t1Q05AtGJ7aOTjl9XerWx,國語情歌集,11,2008-01-01
08J6v4qHZz06ua0qAicWmE,4P8nciEu4ohngeo77oex4u,Default,12,2024-03-19
08J6v4qHZz06ua0qAicWmE,7eKmpAvFywHWssd91UcHbf,1202,24,2022-03-23
08J6v4qHZz06ua0qAicWmE,1bCpKjZrQxx4L1NL2AdLZA,Take Me Home (Original Soundtrack),14,2020-10-25
08J6v4qHZz06ua0qAicWmE,5GNT59CGeb4NSnjUk592pF,Heaven,10,2020-09-14
08J6v4qHZz06ua0qAicWmE,1VoPQggIWocHFi7DBhIk5V,Romance,12,2018-09-16
08J6v4qHZz06ua0qAicWmE,12mlQsHiVIqmtVYgP1JRdO,7102,12,2017-11-19
08J6v4qHZz06ua0qAicWmE,0aKif7nPvgJmPpdQh0i1RB,Suzanne,11,2015-10-27
08J6v4qHZz06ua0qAicWmE,0EYlJJCk2SgvO1PBICffxr,Nobody Knows (The Last 10 Years X Kim Sawol),1,2024-06-15
08J6v4qHZz06ua0qAicWmE,1DBS5kgm4Buopj6E92gVL4,Violet Fragrance,1,2024-04-28
08J6v4qHZz06ua0qAicWmE,7cx2rwoZskHPBHDg3Vo1lH,Chief Detective 1958 OST Part.2,2,2024-04-26
08J6v4qHZz06ua0qAicWmE,6m4Xg1A7lUAq6yWA9htGwb,Love Me (Or Else),1,2024-02-29
08J6v4qHZz06ua0qAicWmE,59ziHXG8JXVfWWAFSGVIa3,Knife,2,2023-10-13
08J6v4qHZz06ua0qAicWmE,35IHr1SnoK2XGMVKWlx2Yo,"Palemoon, Pt. 3 (Original Television Soundtrack)",2,2023-04-25
08J6v4qHZz06ua0qAicWmE,269AkbFE6hFxrIO1ZoK8e6,Ritual,2,2022-05-11
08J6v4qHZz06ua0qAicWmE,2SvGqFB6DnFGboWDGpp2Xz,"Secret Royal Inspector & Joy, Pt. 3 (Original Television Soundtrack)",2,2021-12-21
08J6v4qHZz06ua0qAicWmE,4xIwlf3VA9sOvF4yJz3AYz,"Generation communication project, Life (Original SoundTrack) 2",6,2021-12-18
08J6v4qHZz06ua0qAicWmE,6QebBpksJ3kYPIPGKIyksp,Drive,4,2021-09-24
08J6v4qHZz06ua0qAicWmE,2zJBhDEguVYsRtV1n7y6K9,Someone Like You,2,2021-08-27
08J6v4qHZz06ua0qAicWmE,1NVzSw5AJWDV0RNPUh051j,너의 장례식을 응원해 (Original Television Soundtrack),2,2020-12-03
08J6v4qHZz06ua0qAicWmE,6dqN5y7iaW8dA6waUIlF1v,Ray,1,2020-08-19
08J6v4qHZz06ua0qAicWmE,4NNeEaV1J9PgPbZjkav5QP,Bloody Wolf,1,2019-06-21
08J6v4qHZz06ua0qAicWmE,2RxymnwJSb2mLvIvDluVKZ,거리의 만찬 - 을지로 (Original Soundtrack),1,2019-02-22
08J6v4qHZz06ua0qAicWmE,1qBHrY7uDfpItnruLE3lou,Secret Mother OST Part.4,2,2018-06-02
08J6v4qHZz06ua0qAicWmE,3i2HyvCvZKOykSqVKCQp8n,Secret Mother OST Part.2,2,2018-05-19
08J6v4qHZz06ua0qAicWmE,4bwVmuNL3qHWA73Bdtiy2O,땐뽀걸즈 (Original Television Soundtrack),4,2017-10-17
08J6v4qHZz06ua0qAicWmE,2dE57YW63pelyorpF04QII,땐뽀걸즈 (Original Television Soundtrack),2,2017-04-14
08J6v4qHZz06ua0qAicWmE,3fJW2iurWA0QBCMc3qrFwh,Narcissus,8,2023-09-15
08J6v4qHZz06ua0qAicWmE,0q17j9OOmuQKxE8Lfoalz5,6th Saturday,11,2019-09-05
08J6v4qHZz06ua0qAicWmE,6yl4se8jbAvwcMqD0RmqVX,그대의 꿈결,2,2019-02-22
08J6v4qHZz06ua0qAicWmE,6eHpG7BEZPELIoItJoUUZF,The possible(feat. Kim Sawol),1,2021-10-22
08J6v4qHZz06ua0qAicWmE,3MC6c8VLtC5dMEQwALIg2S,The early tropical nights,6,2021-12-24
08J6v4qHZz06ua0qAicWmE,1EimRixsOAZoekNe8MB8EJ,ANGLE,2,2023-07-09
08J6v4qHZz06ua0qAicWmE,5PHWM8FgRR1BVWtbqi3XMQ,We are that somebody,4,2023-04-28
08J6v4qHZz06ua0qAicWmE,4qcORqrwArG9CxHYEN3x8d,Tiny Village,10,2023-10-08
08J6v4qHZz06ua0qAicWmE,6vDuHnn2S57JN7CuKpw2xf,손,8,2022-07-23
08J6v4qHZz06ua0qAicWmE,22jfVm29mMsF9bp6I5oGCl,Secret Royal Inspector & Joy (Original Television Soundtrack),48,2021-12-29
08J6v4qHZz06ua0qAicWmE,5MG1EzbKhUFx7jsbEmlX4E,Carsickness (feat. Kim Sawol),1,2020-10-21
08J6v4qHZz06ua0qAicWmE,2rmeLqIARe1S9d78aQ14q2,loves,10,2019-03-18
08J6v4qHZz06ua0qAicWmE,4B6uXyAH0Z3RyEunLHrPUL,Spells,14,2022-07-09
08J6v4qHZz06ua0qAicWmE,4yUpr28a5OzHFmselPcBD5,Chief Detective 1958 OST,60,2024-05-20
08J6v4qHZz06ua0qAicWmE,59Gec65uKWJMd7Exa3phOj,Unframe Seoul Take #2,6,2018-11-28
08J6v4qHZz06ua0qAicWmE,6RaEECPURold3mJCZmQ5qZ,Shofar,10,2020-02-01
08J6v4qHZz06ua0qAicWmE,5BgxeXOsmSJVSD2hFvh74n,LEE JONG MIN,11,2016-04-21
08J6v4qHZz06ua0qAicWmE,0yGyRm0It6JNbE6zi8qc5Y,Palemoon (Original Television Soundtrack),53,2023-05-16
08J6v4qHZz06ua0qAicWmE,63onRw8PSFIDfHTUaniemL,Letter,1,2019-07-14
08J6v4qHZz06ua0qAicWmE,7DwVU0MthloDWft4TXNgGf,My Home,5,2020-11-11
08J6v4qHZz06ua0qAicWmE,0VdxVk9eQbeAIWS05eQiAW,Metaphor (feat. Kim Sawol),1,2019-03-12
08J6v4qHZz06ua0qAicWmE,6zCO6BlAYcZuqRIHJuHXDF,We lying side by side (feat. Kim Sawol),1,2020-10-28
15UsOTVnJzReFVN1VCnxy4,7vNqlfthayItIbI0Ssmfoa,LOOK AT ME: THE ALBUM,25,2022-06-10
15UsOTVnJzReFVN1VCnxy4,3hn46RDrEmoi4XhLjgdNjZ,Bad Vibes Forever,25,2019-12-06
15UsOTVnJzReFVN1VCnxy4,2c6s84YTwR9cfncPmB9fNW,? (Deluxe),53,2019-09-06
15UsOTVnJzReFVN1VCnxy4,4EeDFhIVRxOg4dx7ozSNXa,"XXXTENTACION Presents: Members Only, Vol. 4",24,2019-01-23
15UsOTVnJzReFVN1VCnxy4,1qsQOC4Jn0fnaUZLAbs4dz,SKINS,10,2018-12-07
15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,18,2018-03-16
15UsOTVnJzReFVN1VCnxy4,5VdyJkLe3yvOs0l4xXbWp0,17,11,2017-08-25
15UsOTVnJzReFVN1VCnxy4,7ifkO4gppMVf0HNy7JJDHn,"XXXTENTACION Presents: Members Only, Vol. 3",23,2017-07-14
15UsOTVnJzReFVN1VCnxy4,2X4nnFNUTReSUy8okcYYAE,EMOJI,1,2023-09-14
15UsOTVnJzReFVN1VCnxy4,6WJROqk9sHdhBaaQcpOGk7,ItWasntEnough,4,2023-09-08
15UsOTVnJzReFVN1VCnxy4,5M1l0LVWP5xtaimoomh4MY,I'm Not Human (feat. Lil Uzi Vert),1,2023-06-18
15UsOTVnJzReFVN1VCnxy4,23Q7W5jYwmLuOhu9ZeGdTd,vice city,1,2022-01-28
15UsOTVnJzReFVN1VCnxy4,0G3uruzIfqEMKmuI8vGZ42,Riot,1,2020-06-01
15UsOTVnJzReFVN1VCnxy4,1f8a8aLfreWLK8lH7t74ws,bad vibes forever,1,2019-11-22
15UsOTVnJzReFVN1VCnxy4,0n2Pe7tA6N8hl7Qwo0FawG,HEARTEATER,1,2019-10-22
15UsOTVnJzReFVN1VCnxy4,2rfqTGtJKFY3hJLuuTLA5A,#PROUDCATOWNERREMIX,1,2019-08-20
15UsOTVnJzReFVN1VCnxy4,0PlIVDVVQdDmYijtQAMpIO,"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)",1,2019-07-19
15UsOTVnJzReFVN1VCnxy4,53OzYwSgFnw45FrJ8qr6ix,Falling Down (Travis Barker Remix),1,2019-07-11
15UsOTVnJzReFVN1VCnxy4,4BuW3ZVDpuEaxTkp85SYfM,RUN IT BACK!,1,2019-06-12
15UsOTVnJzReFVN1VCnxy4,0YcBWlnJCLef8qsaHaFtfU,BAD!,1,2018-11-09
15UsOTVnJzReFVN1VCnxy4,3z7DY4VvhzVkxHdgoPQwmL,Banded Up (feat. XXXTENTACION),1,2018-02-15
15UsOTVnJzReFVN1VCnxy4,03TZqOGHlyNTdHxsdOXIZX,A GHETTO CHRISTMAS CAROL,5,2017-12-19
15UsOTVnJzReFVN1VCnxy4,1THZwwm7HcoxHEmuV316HM,Revenge,1,2017-05-18
15UsOTVnJzReFVN1VCnxy4,0E9YcziOVcyc2VNev1kWg7,What in XXXTarnation,1,2017-04-20
15UsOTVnJzReFVN1VCnxy4,5qOyZX8rwZxZ3lH2lmPaK4,Look At Me!,1,2017-02-20
15UsOTVnJzReFVN1VCnxy4,3cyyJALrHc8LawnQNFYRWL,Look At Me!,1,2017-02-20
15UsOTVnJzReFVN1VCnxy4,33kv6G3jJt1lGfMIq9pqqb,VERY RARE FOREVER FREESTYLE,1,2015-05-30
15UsOTVnJzReFVN1VCnxy4,5MmwkV5cSX2MQJpo1mMa5V,let's pretend we're numb,1,2015
15UsOTVnJzReFVN1VCnxy4,1RJFocwXeGvzaJgl7uMxBc,WitDemDicks!,1,2015
15UsOTVnJzReFVN1VCnxy4,7Gy8dMtA8JLwItcuYQiSXu,Teeth (Interlude),1,2015
15UsOTVnJzReFVN1VCnxy4,3vpXJ54S3MXLyzysw8qq7c,Revenge,7,2017-05-16
15UsOTVnJzReFVN1VCnxy4,52JymrguPgkmmwLaWIusst,"Come Over When You're Sober, Pt. 2",13,2018-11-09
15UsOTVnJzReFVN1VCnxy4,5UD36hu4fYZ6R8b8crkKL7,Again (feat. XXXTENTACION),1,2017-09-22
15UsOTVnJzReFVN1VCnxy4,4Ioudl1Qx3fTh5AMOYRBvf,11th Dimension,21,2024-06-07
15UsOTVnJzReFVN1VCnxy4,2pTyjuQ1d1d79Chhknoa2h,You Will Regret (Reloaded),13,2018-02-02
15UsOTVnJzReFVN1VCnxy4,3pOj4mmxL5MUwR1IR8LPzL,Spider-Man: Into the Spider-Verse (Deluxe Edition / Soundtrack From & Inspired By The Motion Picture),15,2019-02-22
15UsOTVnJzReFVN1VCnxy4,2XnaOt0UUaCwPd3L2HNnbo,Broken Kids Club,7,2019-06-19
1DMI6oQrrt8rVMVN83jXA7,7hDV1K0YeyCPGqIE01IjEL,曼陀羅 Datura,9,2024-02-05
1DMI6oQrrt8rVMVN83jXA7,05ISNhyjbWJKYcYancGBYK,深藍者 Deep Blue,7,2023-04-14
1DMI6oQrrt8rVMVN83jXA7,4eV9Yp6io5hGIP7o3mTqN6,Going Off 了,1,2024-08-05
1DMI6oQrrt8rVMVN83jXA7,31eNKlhDd65VUNOSUIVz5h,無礙 Unchained,1,2024-06-06
1DMI6oQrrt8rVMVN83jXA7,7kyICN3GP9g7ObSrXCqlTD,Can You Hear Me 聑,1,2024-05-08
1DMI6oQrrt8rVMVN83jXA7,67T5izoNdy3nUrjIuWwW4y,頭號玩家 NO.1 Player,1,2024-02-02
1DMI6oQrrt8rVMVN83jXA7,4h2S6ETtIyIWHcpN7NtzMz,壞 Bad,1,2023-12-18
1DMI6oQrrt8rVMVN83jXA7,4k3eMdkHwfU7DqrSvc1X24,追 Chase,1,2023-09-25
1DMI6oQrrt8rVMVN83jXA7,6VHb3iGgVUsn9OoaQDR09o,Pressure 迫,1,2023-09-06
1DMI6oQrrt8rVMVN83jXA7,61GglO1bZbLdyZSwJLnIzU,未完成的旅行 Unfinished Journey,1,2023-08-08
1DMI6oQrrt8rVMVN83jXA7,0jLE7dWa9jTp9vIiIYTaiY,馬上就離開 Time to leave,1,2023-06-21
1DMI6oQrrt8rVMVN83jXA7,46wv4aLhs1E5iDjvXKNo7S,Moonlight 月夜的名,1,2023-05-21
1DMI6oQrrt8rVMVN83jXA7,4rt2qWhjW3DLDC9nqZfYWi,环绕,1,2023-05-14
1DMI6oQrrt8rVMVN83jXA7,6ftgZuMcxZViGe9dxFP33O,Believer 信者,1,2023-05-08
1DMI6oQrrt8rVMVN83jXA7,3GNGczz2LHs6eiQHcO9Gni,曼陀羅 Datura,1,2023-04-26
1DMI6oQrrt8rVMVN83jXA7,3tEut4XWWSdDGVdA8Zzep3,人生海海Magnificent Life,1,2023-03-18
1DMI6oQrrt8rVMVN83jXA7,4KuW02DZjiJXNecYHStIUv,冰川消失那天Lost Glacier,1,2023-02-14
1DMI6oQrrt8rVMVN83jXA7,6pBZr23S1QI2K074DI0Zzg,洪荒劇場Primordial Theater,1,2023-01-26
1DMI6oQrrt8rVMVN83jXA7,1q8fiymLMnjNApJzGsiQxq,途Journey,1,2023-01-14
1DMI6oQrrt8rVMVN83jXA7,5PBvhJslZBDGRvEnuWMo3c,遊俠Knight Errant,1,2022-12-22
1DMI6oQrrt8rVMVN83jXA7,0WblI0V71PzHsic2bTTVkw,憂傷的晴朗Melancholy Sunshine,1,2022-12-15
1DMI6oQrrt8rVMVN83jXA7,6ss1DlNuJeFcZp1jVhg6JB,心若向阳,2,2021-03-23
1DMI6oQrrt8rVMVN83jXA7,3CyL04mEBr7KK3njE20oTL,功夫,1,2020-12-09
1DMI6oQrrt8rVMVN83jXA7,4qkLDg3zba4vP4dEGFSrJ5,在晴朗的日子裡歌唱,1,2020-06-15
1DMI6oQrrt8rVMVN83jXA7,6I8boOGvA1YEqsUUK3Endg,電視劇《班淑傳奇》,2,2016-02-18
1DMI6oQrrt8rVMVN83jXA7,0g4lYHY4NZvb3FdEqHR9tX,電視劇《雲巔之上》,1,2017-02-21
5YzAd0rfhycjIWj4IeHznH,3HWCssQdqFLpU8EREJt9Gq,My Key,1,2022-03-15
5YzAd0rfhycjIWj4IeHznH,06S9qYhkLDeKUvW2f5sJEy,For you 溫度,1,2021-11-12
5YzAd0rfhycjIWj4IeHznH,6WOXTNT78f1efyVw1BQ2F3,Ride with me 微醺藍調,1,2021-08-20
5YzAd0rfhycjIWj4IeHznH,2ZcSbg6NjCgoO5lJzBq8K4,All my type 我的菜,1,2022-03-31
5YzAd0rfhycjIWj4IeHznH,4t2hwtu0e4ogo3UB1JQPMM,Playboy 花天酒地,1,2021-06-04
5YzAd0rfhycjIWj4IeHznH,7KnM5r8FW2nwdebRkDIv4G,Where you go 迷路,1,2021-02-14
5YzAd0rfhycjIWj4IeHznH,0spD5wFo2cdjEv8S5iJLG1,Love river 狩獵,1,2023-10-06
0kB3Vlf3xDNZQz6NjAPJV8,7GvvvIC6U744OedOjuEIc2,RIZZ,6,2024-05-23
0kB3Vlf3xDNZQz6NjAPJV8,5FzkGrCoC8PIz1yz6oy8RK,AGASSY,6,2023-11-08
6U3ybJ9UHNKEdsH7ktGBZ7,4rJDCELWL0fjdmN9Gn4f4g,The Forever Story (Extended Version),16,2022-10-31
6U3ybJ9UHNKEdsH7ktGBZ7,2L13Kv0sx6GPAHo7QTZLAy,Spilligion,12,2020-09-25
6U3ybJ9UHNKEdsH7ktGBZ7,2oI6gtIXrvNiL2VEMmj5kY,DiCaprio 2,14,2018-11-26
6U3ybJ9UHNKEdsH7ktGBZ7,1gPqbxhs90kppgOVxGOPzd,The Never Story,12,2017-03-10
6U3ybJ9UHNKEdsH7ktGBZ7,7EvhlLz5NF0LGUn6s0ceZv,LIGHTS OUT,1,2024-06-07
6U3ybJ9UHNKEdsH7ktGBZ7,4L3S83ZH3kvdu6VN8njZ29,Praise God,1,2024-02-22
6U3ybJ9UHNKEdsH7ktGBZ7,3Bhw6mGopsWHhS4OlCGDe3,Sundown (feat. JID),1,2024-01-26
6U3ybJ9UHNKEdsH7ktGBZ7,19BajLbOujVKO4BPCTIzoc,BlakkBoyz present Half Doin Dope/Van Gogh,2,2023-09-01
6U3ybJ9UHNKEdsH7ktGBZ7,7mAXFQwgCHSbe3H6pYsdRz,Smoke Break-Dance (feat. JID),1,2023-07-07
6U3ybJ9UHNKEdsH7ktGBZ7,0UqZZstwaKzBuNLXPZANxa,Ma Boy,1,2023-02-03
6U3ybJ9UHNKEdsH7ktGBZ7,5HZh2hBhcjb55tiTWqOmdU,Lo Tengo,1,2022-11-24
6U3ybJ9UHNKEdsH7ktGBZ7,5ks4uQKdCxJ34x8HF4Bxrf,29 (Freestyle),1,2022-07-05
6U3ybJ9UHNKEdsH7ktGBZ7,1XICstMIOhkW04lNgZ1QuD,HOME (Remix),1,2022-06-07
6U3ybJ9UHNKEdsH7ktGBZ7,0dbPpCxqmGEw1wQ5SH7q9O,Dope,1,2022-05-18
6U3ybJ9UHNKEdsH7ktGBZ7,4gRMOkxbDgAyU0I8AwJUVL,Boom (feat. JID),1,2022-01-12
6U3ybJ9UHNKEdsH7ktGBZ7,7p0R9IR7TOzFe7rENEKQn9,Garden Party,1,2021-10-06
6U3ybJ9UHNKEdsH7ktGBZ7,18ZCRn9GAuLUVMiuNXGyIL,Skegee,1,2021-02-23
6U3ybJ9UHNKEdsH7ktGBZ7,4ATuArnscRI2GXkcN6iocn,Cludder,1,2021-02-05
6U3ybJ9UHNKEdsH7ktGBZ7,2VBF1VUAfb250CHkaReyAz,Bruuuh (with Denzel Curry) [Remix],1,2021-02-05
6U3ybJ9UHNKEdsH7ktGBZ7,1bmhLM92D5f32wxbODaiT5,Ballads (with Conway The Machine),1,2021-02-05
6U3ybJ9UHNKEdsH7ktGBZ7,4mnx4blRqHZc63rYZ9vZgZ,Cereal (feat. Kenny Mason),1,2020-08-07
6U3ybJ9UHNKEdsH7ktGBZ7,692sDiMDjKQpNM67yO8HLn,Baguetti (with JID & Kenny Beats),1,2020-07-21
6U3ybJ9UHNKEdsH7ktGBZ7,5Ogjin1XyaDmo9Ri9PckcA,Ego Check,1,2019-10-11
6U3ybJ9UHNKEdsH7ktGBZ7,4w3s1HHvmPy42rAeC9L0G4,Workin’ Out - A Colors Show,1,2019-10-08
6U3ybJ9UHNKEdsH7ktGBZ7,1ffElvStUPwXnCwQOzXOUY,On Sight,1,2019-09-20
6U3ybJ9UHNKEdsH7ktGBZ7,7ea3CKwOhZwtDMEHLdGsOU,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",1,2019-07-01
6U3ybJ9UHNKEdsH7ktGBZ7,34FXGW2Nr8JpwTfTEgO181,Pay the Man (Remix),1,2017-12-13
6U3ybJ9UHNKEdsH7ktGBZ7,4VYVZXdJuoTCGDFaDAnYsy,Underwear,1,2015-06-30
6U3ybJ9UHNKEdsH7ktGBZ7,7KtyUeiJidoZO0ybxBXw0Q,Melt My Eyez See Your Future,14,2022-03-25
6U3ybJ9UHNKEdsH7ktGBZ7,6idVoBWP2mt1qoMtASm3gc,TA13OO,13,2018-07-27
6U3ybJ9UHNKEdsH7ktGBZ7,4VflgB2PsZCQc5jBLLmToV,While The World Was Burning,13,2020-11-20
6U3ybJ9UHNKEdsH7ktGBZ7,3hejjJbFsinMBc1KBqF71w,Shea Butter Baby,12,2019-05-07
6U3ybJ9UHNKEdsH7ktGBZ7,3CXoPCQuBb7kP9vEFcfXKU,And Then You Pray For Me,21,2023-10-13
3Xt3RrJMFv5SZkCfUE8C1J,32hFJhRyYyZF2e3JRkE0bK,Slut Pop Miami,12,2024-02-14
3Xt3RrJMFv5SZkCfUE8C1J,4jNUzWbnKjO05E4VtLCHth,Problématique,10,2023-09-18
3Xt3RrJMFv5SZkCfUE8C1J,2izzggtAmxtZaKs35JCurA,Feed The Beast,15,2023-06-23
3Xt3RrJMFv5SZkCfUE8C1J,4rs52z8T5zPbsa5HM75tua,Slut Pop,7,2022-02-11
3Xt3RrJMFv5SZkCfUE8C1J,6uqXwF2cBNS3V4fw8YM575,TURN OFF THE LIGHT,18,2020-10-23
3Xt3RrJMFv5SZkCfUE8C1J,6c1WrLJYc4Ytl4zqzEpVz2,Clarity,12,2019-06-28
3Xt3RrJMFv5SZkCfUE8C1J,06dIF5QLVJ4YLAHqhvn88H,"TURN OFF THE LIGHT, VOL. 1",8,2018-10-01
3Xt3RrJMFv5SZkCfUE8C1J,4kepJ3GktWe5ijlknpPN88,Reason Why (feat. Kim Petras and BC Kingdom),1,2024-06-24
3Xt3RrJMFv5SZkCfUE8C1J,2df9ySxIlwdbyRlajvjCnP,Drums (Remix Package),8,2024-02-09
3Xt3RrJMFv5SZkCfUE8C1J,7bxEdkC6yRnuMXlLQsyOQ3,Drums (Feat. Kim Petras) [Tita Lau & James Hype Remix],2,2024-02-09
3Xt3RrJMFv5SZkCfUE8C1J,6CcAfe4QM5JW08j89utNdh,Drums (Feat. Kim Petras) [Felix Jaehn Remix],2,2024-02-02
